"District","County Number","County Name"," License Type Code"," License Number","Business (DBA-Does Business As) Name","Location Address","Location City"," Location Zip Code","Inspection Number","Visit Number","Inspection Class","Inspection Type","Inspection Disposition","Inspection Date","Number of Critical Violations","Number of Noncritical Violations"," Number of Total Violations","Number of High Priority Violations","Number of Intermediate Violations","Number of Basic Violations","PDA Status","Violation 01","Violation 02","Violation 03","Violation 04","Violation 05","Violation 06","Violation 07","Violation 08","Violation 09","Violation 10","Violation 11","Violation 12","Violation 13","Violation 14","Violation 15","Violation 16","Violation 17","Violation 18","Violation 19","Violation 20","Violation 21","Violation 22","Violation 23","Violation 24","Violation 25","Violation 26","Violation 27","Violation 28","Violation 29","Violation 30","Violation 31","Violation 32","Violation 33","Violation 34","Violation 35","Violation 36","Violation 37","Violation 38","Violation 39","Violation 40","Violation 41","Violation 42","Violation 43","Violation 44","Violation 45","Violation 46","Violation 47","Violation 48","Violation 49","Violation 50","Violation 51","Violation 52","Violation 53","Violation 54","Violation 55","Violation 56","Violation 57","Violation 58","License ID","Inspection Visit ID"
"D3","39","Hillsborough","2010","3911234","VJK JAPAN","12314 UNIVERSITY MALL CT","TAMPA","33612","3758790","1","Food","Complaint Full","Warning Issued","07/28/2026","","","7","0","3","4","Y","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6282340","13851159"
"D3","39","Hillsborough","2010","3911259","CARRABBA'S ITALIAN GRILL","5515 E FOWLER AVE","TEMPLE TERRACE","33617","3734287","1","Food","Routine - Food","Inspection Completed - No Further Action","07/08/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4046777","13772780"
"D3","39","Hillsborough","2010","3911307","FIRST WATCH RESTAURANT #18","2726 FOWLER AVE","TAMPA","33612","3740548","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3302207","13779050"
"D3","39","Hillsborough","2010","3911315","ISLA BELLA RESTAURANT","2047 E FOWLER AVE","TAMPA","33612","3697414","2","Food","Complaint Full","Call Back - Admin. complaint recommended","07/22/2026","","","1","0","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9706247","13693102"
"D3","39","Hillsborough","2010","3911367","BLOOMINGDALE PIZZA VALRICO","4334 BELL SHOALS RD","VALRICO","33594","3710254","1","Food","Routine - Food","Warning Issued","07/16/2026","","","2","1","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5401743","13748747"
"D3","39","Hillsborough","2010","3911383","PAPA JOHN'S PIZZA 1359","3425 W KENNEDY BLVD","TAMPA","33609","3759573","1","Food","Complaint Full","Inspection Completed - No Further Action","07/22/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2187862","13853437"
"D3","39","Hillsborough","2010","3911416","BLUE FLAME","1524 E  FOWLER AVE","TAMPA","33612","3711500","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","6","1","2","3","Y","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8174441","13749993"
"D3","39","Hillsborough","2010","3911427","HUNGRY HOWIES","15359 AMBERLY DR","TAMPA","33647","3755437","1","Food","Routine - Food","Administrative complaint recommended","07/09/2026","","","3","1","2","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","8194840","13793939"
"D3","39","Hillsborough","2010","3911432","HATTRICKS","107 S FRANKLIN ST","TAMPA","33602","3727518","1","Food","Routine - Food","Warning Issued","07/27/2026","","","5","3","0","2","Y","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2187937","13766011"
"D3","39","Hillsborough","2010","3911432","HATTRICKS","107 S FRANKLIN ST","TAMPA","33602","3727518","2","Food","Routine - Food","Call Back - Extension given, pending","07/29/2026","","","1","1","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2187937","13860456"
"D3","39","Hillsborough","2010","3911432","HATTRICKS","107 S FRANKLIN ST","TAMPA","33602","3727518","3","Food","Routine - Food","Call Back - Complied","07/29/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2187937","13863654"
"D3","39","Hillsborough","2010","3911441","J. ALEXANDER'S RESTAURANT","913 N DALE MABRY","TAMPA","33607","3716271","1","Food","Routine - Food","Inspection Completed - No Further Action","07/21/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2187946","13754764"
"D3","39","Hillsborough","2010","3911456","JAPANESE KITCHEN DOSUNCO","3310 W KENNEDY BLVD","TAMPA","33609","3734896","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000333","13773389"
"D3","39","Hillsborough","2010","3911466","SUBWAY #2493","3402 S DALE MABRY HWY","TAMPA","33629","3705297","1","Food","Routine - Food","Inspection Completed - No Further Action","07/10/2026","","","3","0","1","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2187984","13743778"
"D3","39","Hillsborough","2010","3911495","HOOTERS OF NORTH TAMPA","13606 BRUCE B DOWNS BLVD","TAMPA","33613","3708058","1","Food","Routine - Food","Inspection Completed - No Further Action","07/08/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2188038","13746549"
"D3","39","Hillsborough","2010","3911529","STEAK N SHAKE 288","11306 CAUSEWAY BLVD","BRANDON","33511","3717115","1","Food","Routine - Food","Warning Issued","07/24/2026","","","3","2","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7889560","13755608"
"D3","39","Hillsborough","2010","3911529","STEAK N SHAKE 288","11306 CAUSEWAY BLVD","BRANDON","33511","3717115","2","Food","Routine - Food","Call Back - Complied","07/24/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7889560","13858424"
"D3","39","Hillsborough","2010","3911536","TAQUERIA MI MEXICO","4205 N ARMENIA AVE","TAMPA","33607","3727496","1","Food","Routine - Food","Administrative complaint recommended","07/30/2026","","","8","1","2","5","Y","0","1","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2188119","13765989"
"D3","39","Hillsborough","2010","3911556","CHINA BUFFET","1245 E FOWLER AVE","TAMPA","33612","3698985","3","Food","Complaint Full","Call Back - Complied","07/16/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9387330","13708915"
"D3","39","Hillsborough","2010","3911556","CHINA BUFFET","1245 E FOWLER AVE","TAMPA","33612","3756186","1","Food","Complaint Full","Administrative complaint recommended","07/14/2026","","","19","10","5","4","Y","3","1","1","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","9387330","13844827"
"D3","39","Hillsborough","2010","3911556","CHINA BUFFET","1245 E FOWLER AVE","TAMPA","33612","3756186","2","Food","Complaint Full","Call Back - Complied","07/16/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9387330","13845362"
"D3","39","Hillsborough","2010","3911680","ORIGINAL IGY'S CAFE","1001 S 22 ST","TAMPA","33605","3753129","1","Food","Routine - Food","Inspection Completed - No Further Action","07/29/2026","","","3","1","1","1","Y","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9916925","13791631"
"D3","39","Hillsborough","2010","3911733","AGAVE SOCIAL","14803 N DALE MABRY HWY","TAMPA","33618","3719651","1","Food","Routine - Food","Warning Issued","07/23/2026","","","7","3","2","2","Y","1","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9047195","13758144"
"D3","39","Hillsborough","2010","3911733","AGAVE SOCIAL","14803 N DALE MABRY HWY","TAMPA","33618","3719651","2","Food","Routine - Food","Call Back - Complied","07/24/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9047195","13857310"
"D3","39","Hillsborough","2010","3911736","ICE SPORTS FORUM INC","10222 ELIZABETH PLACE","TAMPA","33619-8049","3723995","1","Food","Routine - Food","Inspection Completed - No Further Action","07/31/2026","","","3","0","0","3","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7058211","13762488"
"D3","39","Hillsborough","2010","3911745","GOLDEN CORRAL #842","815 PROVIDENCE RD","BRANDON","33511","3755626","1","Food","Complaint Full","Inspection Completed - No Further Action","07/08/2026","","","3","2","0","1","Y","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3853340","13819743"
"D3","39","Hillsborough","2010","3911754","THE LONGBAR PUB AND GRILL","4701 NORMANDY DR","TAMPA","33615","3712310","1","Food","Routine - Food","Inspection Completed - No Further Action","07/27/2026","","","10","1","1","8","Y","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9026514","13750803"
"D3","39","Hillsborough","2010","3911763","SARIONE GRILL","7525 W HILLSBOROUGH AVE","TAMPA","33615","3748182","1","Food","Routine - Food","Administrative complaint recommended","07/24/2026","","","19","5","7","7","Y","2","0","0","0","0","0","0","5","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","6587772","13786684"
"D3","39","Hillsborough","2010","3911776","KFC","7605 W HILLSBOROUGH AVE","TAMPA","33615","3708613","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","3","1","1","1","Y","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4383802","13747106"
"D3","39","Hillsborough","2010","3911778","CHICK FIL A AT BRANDON VILLAGE","11325 CAUSEWAY BLVD","BRANDON","33511","3749347","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2188318","13787849"
"D3","39","Hillsborough","2010","3911792","TEMPLE TERRACE GOLF&COUNTRY CL","200 N INVERNESS","TEMPLE TERRACE","33617","3701596","1","Food","Routine - Food","Warning Issued","07/31/2026","","","1","1","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2188334","13740071"
"D3","39","Hillsborough","2010","3911806","CHICK-FIL-A","17513 BRUCE B DOWNS BLVD","TAMPA","33647","3702824","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6037598","13741299"
"D3","39","Hillsborough","2010","3911836","DOMINO'S PIZZA #5004","3801 W GANDY BLVD","TAMPA","33611","3743242","1","Food","Routine - Food","Inspection Completed - No Further Action","07/28/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8113204","13781744"
"D3","39","Hillsborough","2010","3911847","TACO BELL #29588","11315 CAUSEWAY BLVD","BRANDON","33511","3710640","1","Food","Routine - Food","Inspection Completed - No Further Action","07/27/2026","","","1","1","0","0","Y","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5654815","13749133"
"D3","39","Hillsborough","2010","3911964","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1905 SR 60 E","VALRICO","33594","3755697","1","Food","Food-Licensing Inspection","Warning Issued","07/15/2026","","","3","1","0","2","Y","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10006647","13820054"
"D3","39","Hillsborough","2010","3911964","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1905 SR 60 E","VALRICO","33594","3755697","2","Food","Food-Licensing Inspection","Call Back - Complied","07/23/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10006647","13848417"
"D3","39","Hillsborough","2010","3911986","BJ'S RESTAURANT & BREWHOUSE 467","8002 CITRUS PARK TOWN CENTER, WESTFIELD SHOPPING TOWN CITRUS PARK","TAMPA","33625","3756200","1","Food","Complaint Full","Inspection Completed - No Further Action","07/21/2026","","","3","0","2","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3484621","13844898"
"D3","39","Hillsborough","2010","3911999","MOMOZ LLC","8009 CITRUS PARK DR","TAMPA","33625","3706828","1","Food","Routine - Food","Warning Issued","07/14/2026","","","8","0","4","4","Y","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","9517428","13745315"
"D3","39","Hillsborough","2010","3912010","BIG G'S PIZZA AND GRILLE","3742 W LAMBRIGHT ST","TAMPA","33614","3755872","1","Food","Food-Licensing Inspection","Warning Issued","07/08/2026","","","8","3","2","3","Y","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9723919","13841342"
